**2351 19000    IVSSH-0.35     1W006940   80100YSTRIP ONLY          150YSTRIP ONLY          000030000000    0    0    0    0    0    0    0    0    0    0    0    0                    ERATO       231106                        06500650                    
**2351 19010    IVSSH-0.35     1W006940  400150YSTRIP ONLY          150YSTRIP ONLY          000010000000    0    0    0    0    0    0    0    0    0    0    0    0                    ERATO       231106                        06500651                    
**2351 19000    IVSSH-0.35     1W006940   80100YSTRIP ONLY          150YSTRIP ONLY          000030000000    0    0    0    0    0    0    0    0    0    0    0    0                    ERATO       231106                        07010702                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 402711448190271725630400004000000001.0062.012    01.4172.151    00.9492.013    01.4402.198    04569ABCS-64569ABCS-3ERATO       231106                3       07020705                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07060708                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07080709                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07090710                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07100712                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07120713                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07130714                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07140716                    
**2351 11000    IVSSH-0.35     1W006940  443 40271164727087172563040 40271144819027172563040000400000000    0    0    0    0    0    0    0    0    0    0    0    04569ABCS-64569ABCS-3ERATO       231106                        07160717                    
