A0170,170,BU2,027,80,1891,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0175,175,BU2,027,80,1951,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0180,180,BU2,027,60,1891,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0181,181,BU2,027,60,1349,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0183,183,BU2,027,60,1289,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0185,185,BU2,027,60,1949,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0187,187,BU2,027,60,1303,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0190,190,BU2,027,61,1891,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0200,200,BU2,027,61,1951,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0230,230,BU2,027,91,887,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0240,240,BU2,027,91,1072,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A0250,250,BU2,027,5U,1297,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0253,253,BU2,027,5U,1357,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0255,255,BU2,027,5U,1306,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0260,260,BU2,027,52,1291,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0263,263,BU2,027,52,1351,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0265,265,BU2,027,52,1301,40,40,0,4.0,4.0,7196030002,7196030002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0270,270,BU2,027,80,1916,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0275,275,BU2,027,80,2361,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0280,280,BU2,027,90,1914,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0285,285,BU2,027,90,2359,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0290,290,BU2,027,60,1919,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0300,300,BU2,027,60,2359,40,40,0,4.0,4.0,7196030002,7116753102,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,,0,2,0,2,,,
A0353,353,1R7,069,80,431,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0355,355,1R7,069,80,1676,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0370,370,1R7,069,41,1415,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0375,375,1R7,069,41,1033,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0510,510,1R7,069,90,1512,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0520,520,1R7,069,90,1060,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0525,525,1R7,069,90,1135,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0530,530,1R7,069,90,1330,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0540,540,1R7,069,90,1358,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0550,550,1R7,069,90,594,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0560,560,1R7,069,90,413,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0610,610,1R7,069,90,805,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0630,630,1R7,069,61,1335,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0633,633,1R7,069,61,431,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0635,635,1R7,069,61,606,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0640,640,1R7,069,61,383,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0650,650,1R7,069,52,1358,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0655,655,1R7,069,52,1135,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0660,660,1R7,069,52,594,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0670,670,1R7,069,52,2005,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0680,680,1R7,069,52,1060,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0690,690,1R7,069,52,1180,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0700,700,1R7,069,52,1330,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0710,710,1R7,069,52,2017,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0780,780,1R7,069,52,805,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0885,885,1R7,069,91,258,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0895,895,1R7,069,91,1748,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0910,910,1R7,069,92,1415,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0915,915,1R7,069,92,603,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0920,920,1R7,069,92,1741,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0925,925,1R7,069,92,428,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0955,955,1R7,069,70,606,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A0965,965,1R7,069,70,431,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1023,1023,1R7,069,60,431,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1025,1025,1R7,069,60,1676,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1035,1035,1R7,069,60,1033,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1040,1040,1R7,069,60,2047,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1050,1050,1R7,069,60,1056,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1080,1080,1R7,069,60,989,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1113,1113,1R7,069,60,1524,40,40,0,15.0,4.0,BONDER,7196029002,Y,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1115,1115,1R7,069,60,1144,40,40,0,15.0,4.0,BONDER,7196029002,Y,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A1170,1170,1R7,069,80,989,40,40,0,4.0,4.0,7116483202,7196029002,2,2,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
B0855,855,F76,027,80,6375,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0860,860,F76,027,80,6125,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0870,870,F76,027,80,6370,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0880,880,F76,027,80,6515,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0890,890,F76,027,80,390,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0900,900,F76,027,92,6370,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0910,910,F76,027,92,400,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0930,930,F76,027,92,400,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0940,940,F76,027,92,6505,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0955,955,F76,027,70,6375,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0960,960,F76,027,70,6125,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0970,970,F76,027,70,6380,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0980,980,F76,027,70,6515,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B0990,990,F76,027,70,390,30,30,0,4.0,4.25,7116728902,7114729002,2,2,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
A9000,9000,1R7,069,50,80,3,3,0,10.0,10.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A9010,9010,1R7,069,50,700,1,1,0,15.0,15.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,CIVUS 0.35,,
A9020,9020,BU2,027,40,80,3,3,0,10.0,10.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
A9030,9030,BU2,027,40,700,1,1,0,15.0,15.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,1,,IA-CIVUS 0.13,,
B9000,9000,F76,027,92,80,30,30,0,10.0,10.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
B9010,9010,F76,027,92,700,30,30,0,15.0,15.0,STRIP ONLY,STRIP ONLY,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,11,4,9,2,,CHFUS 0.13,,
A0040,40,BU2,027,60,2069,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0050,50,BU2,027,60,2285,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0060,60,BU2,027,60,2117,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0070,70,BU2,027,60,2334,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0071,71,BU2,027,60,2100,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0072,72,BU2,027,60,2317,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0073,73,BU2,027,60,2120,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0074,74,BU2,027,60,2312,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0100,100,BU2,027,60,2100,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0110,110,BU2,027,60,2317,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0115,115,BU2,027,50,1804,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0116,116,BU2,027,50,1800,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0117,117,BU2,027,50,1826,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0120,120,BU2,027,50,1800,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0140,140,BU2,027,40,2293,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0150,150,BU2,027,40,2343,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0151,151,BU2,027,40,509,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0152,152,BU2,027,40,2325,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
A0153,153,BU2,027,40,505,40,40,0,4.35,4,7116681002,7116509602,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,**21,4,9,1,,IA-CIVUS-0.13,,,0,2.35,0,2,,,,
